asset_id,asset_type,site_name,state,county,latitude,longitude,geometry_precision,primary_material,critical_materials,dominant_raws_profile,asset_status,rank_score,presence_count,production_present_flag,resources_present_flag,total_reported_direct_emissions_mtco2e,iron_and_steel_production_emissions_mtco2e,reporting_year,source_dataset,source_detail
steel-1006666,steel_facility,Century Aluminum Sebree LLC,KY,HENDERSON COUNTY,37.655555999999997,-87.506944000000004,point,steel,,Steel Facility,reported_facility,,1,,,564341.39399999997,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1006045,steel_facility,Commonwealth Rolled Products,KY,HANCOCK COUNTY,37.949013999999998,-86.851578000000003,point,steel,,Steel Facility,reported_facility,,1,,,179883.07199999999,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1009577,steel_facility,"Haier US Appliance Solutions, Inc.",KY,JEFFERSON COUNTY,38.178040000000003,-85.650130000000004,point,steel,,Steel Facility,reported_facility,,1,,,26399.1,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1002771,steel_facility,LOGAN ALUMINUM INC,KY,LOGAN COUNTY,36.942884999999997,-86.937381999999999,point,steel,,Steel Facility,reported_facility,,1,,,230179.68400000001,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1004191,steel_facility,NOVELIS ALUMINUM CORPORATION,KY,MADISON COUNTY,37.601205,-84.310288,point,steel,,Steel Facility,reported_facility,,1,,,56053.588000000003,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1002977,steel_facility,North American Stainless,KY,GALLATIN COUNTY,38.734904999999998,-85.002554000000003,point,steel,,Steel Facility,reported_facility,,1,,,275108.42,54261.2,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1014582,steel_facility,Nucor Steel Brandenburg,KY,MEADE COUNTY,38.004697,-86.133019000000004,point,steel,,Steel Facility,reported_facility,,1,,,64560.103999999999,12347.5,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1005700,steel_facility,Nucor Steel Gallatin LLC,KY,GALLATIN COUNTY,38.766666999999998,-85.004166999999995,point,steel,,Steel Facility,reported_facility,,1,,,378215.67599999998,239080.6,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1006535,steel_facility,OHIO VALLEY ALUMINUM CO INC,KY,SHELBY COUNTY,38.209029999999998,-85.256770000000003,point,steel,,Steel Facility,reported_facility,,1,,,37759.608,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1001883,steel_facility,"Real Alloy Recycling, LLC",KY,BUTLER COUNTY,37.196389000000003,-86.725832999999994,point,steel,,Steel Facility,reported_facility,,1,,,50468.22,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1003341,steel_facility,SOUTHWIRE COMPANY KENTUCKY PLANT,KY,HANCOCK COUNTY,37.934908,-86.788047000000006,point,steel,,Steel Facility,reported_facility,,1,,,57296.73,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1007929,steel_facility,"ATLANTIC ALUMINA, GRAMERCY OPERATIONS",LA,ST. JAMES PARISH,30.066583000000001,-90.701823000000005,point,steel,,Steel Facility,reported_facility,,1,,,802950.076,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1013375,steel_facility,BENTELER Steel Tube Manufacturing Corp,LA,CADDO PARISH,32.340330000000002,-93.607730000000004,point,steel,,Steel Facility,reported_facility,,1,,,34348.620000000003,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1010766,steel_facility,Nucor Steel Louisiana LLC,LA,ST. JAMES PARISH,30.081306000000001,-90.860528000000002,point,steel,,Steel Facility,reported_facility,,1,,,1086837.452,1074957.196,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1006980,steel_facility,"CADILLAC CASTING, INCORPORATED",MI,WEXFORD COUNTY,44.264400000000002,-85.409199999999998,point,steel,,Steel Facility,reported_facility,,1,,,45627.398000000001,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1003403,steel_facility,CLEVELAND-CLIFFS STEEL CORPORATION DEARBORN WORKS,MI,WAYNE COUNTY,42.301741999999997,-83.162934000000007,point,steel,,Steel Facility,reported_facility,,1,,,1006822.77,281928,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1007392,steel_facility,EES COKE BATTERY,MI,WAYNE COUNTY,42.283104999999999,-83.113962000000001,point,steel,,Steel Facility,reported_facility,,1,,,332283.26400000002,208651.44,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1005483,steel_facility,FCA Chrysler Technology Center,MI,OAKLAND COUNTY,42.653215000000003,-83.228883999999994,point,steel,,Steel Facility,reported_facility,,1,,,37473.008000000002,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1002347,steel_facility,GENERAL MOTORS SAGINAW METAL CASTING OPERATIONS,MI,SAGINAW COUNTY,43.450299999999999,-83.920477000000005,point,steel,,Steel Facility,reported_facility,,1,,,28167.063999999998,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1004411,steel_facility,GERDAU MACSTEEL MONROE,MI,MONROE COUNTY,41.897173000000002,-83.361644999999996,point,steel,,Steel Facility,reported_facility,,1,,,115862.776,56330.1,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1007223,steel_facility,GREDE LLC - IRON MOUNTAIN,MI,DICKINSON COUNTY,45.799405,-88.070937000000001,point,steel,,Steel Facility,reported_facility,,1,,,15943.61,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1003965,steel_facility,Gerdau Special Steel North America - Jackson Mill,MI,JACKSON COUNTY,42.202660999999999,-84.363022999999998,point,steel,,Steel Facility,reported_facility,,1,,,12539.252,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1010034,steel_facility,Great Lakes Castings LLC,MI,MASON COUNTY,43.965040000000002,-86.439300000000003,point,steel,,Steel Facility,reported_facility,,1,,,23336.982,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1003833,steel_facility,"REAL ALLOY SPECIFICATION, LLC.",MI,BRANCH COUNTY,41.927778000000004,-85.021944000000005,point,steel,,Steel Facility,reported_facility,,1,,,49407.663999999997,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1012081,steel_facility,TAC Manufacturing,MI,JACKSON COUNTY,42.274799999999999,-84.474100000000007,point,steel,,Steel Facility,reported_facility,,1,,,38053.199999999997,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1007980,steel_facility,TEXTRON CWC DIVISION,MI,MUSKEGON COUNTY,43.205413999999998,-86.270352000000003,point,steel,,Steel Facility,reported_facility,,1,,,33735.004000000001,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1004458,steel_facility,TILDEN MINING COMPANY L C,MI,MARQUETTE COUNTY,46.439734999999999,-87.649771000000001,point,steel,,Steel Facility,reported_facility,,1,,,1065738.084,931045,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1001834,steel_facility,US Steel - Great Lakes Works,MI,WAYNE COUNTY,42.258099999999999,-83.138589999999994,point,steel,,Steel Facility,reported_facility,,1,,,73499.123999999996,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1002358,steel_facility,CONSOLIDATE PRECISION PRODUCTS - MINNEAPOLIS OPERATION,MN,HENNEPIN COUNTY,44.846139999999998,-93.286029999999997,point,steel,,Steel Facility,reported_facility,,1,,,37488.635000000002,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1003669,steel_facility,Cleveland-Cliffs Minorca Mine,MN,ST. LOUIS COUNTY,47.560699999999997,-92.520348999999996,point,steel,,Steel Facility,reported_facility,,1,,,238238.30799999999,227453.6,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1007731,steel_facility,GOPHER RESOURCE LLC,MN,DAKOTA COUNTY,44.833480000000002,-93.119969999999995,point,steel,,Steel Facility,reported_facility,,1,,,96522.422000000006,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1005116,steel_facility,Hibbing Taconite Company,MN,ST. LOUIS COUNTY,47.478000000000002,-92.967600000000004,point,steel,,Steel Facility,reported_facility,,1,,,286265.22399999999,239287.4,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1005276,steel_facility,NORTHSHORE MINING CO - SILVER BAY,MN,LAKE COUNTY,47.286000000000001,-91.26,point,steel,,Steel Facility,reported_facility,,1,,,142324.31,104598.7,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1005294,steel_facility,UNITED TACONITE LLC - FAIRLANE PLANT,MN,ST. LOUIS COUNTY,47.350200000000001,-92.573499999999996,point,steel,,Steel Facility,reported_facility,,1,,,398435.45799999998,375016.1,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1001621,steel_facility,US STEEL - Minntac,MN,ST. LOUIS COUNTY,47.564999999999998,-92.632800000000003,point,steel,,Steel Facility,reported_facility,,1,,,1305689.084,1248246.8999999999,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1001618,steel_facility,US Steel - Keetac,MN,ST. LOUIS COUNTY,47.413882999999998,-93.062672000000006,point,steel,,Steel Facility,reported_facility,,1,,,231348.57199999999,210574.3,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1006784,steel_facility,BUICK RESOURCE RECYCLING FACILITY,MO,IRON COUNTY,37.639277999999997,-91.135527999999994,point,steel,,Steel Facility,reported_facility,,1,,,106812.16800000001,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1004989,steel_facility,Forest City Facility LLC,MO,HOLT COUNTY,40.008133999999998,-95.205791000000005,point,steel,,Steel Facility,reported_facility,,1,,,21664.232,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1003453,steel_facility,MOST INC,MO,LINCOLN COUNTY,38.962791000000003,-90.971733,point,steel,,Steel Facility,reported_facility,,1,,,26628.7,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1005534,steel_facility,Magnitude 7 Metals LLC,MO,NEW MADRID COUNTY,36.510697999999998,-89.564834000000005,point,steel,,Steel Facility,reported_facility,,1,,,375032.28700000001,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1013719,steel_facility,"Nucor Steel Sedalia, LLC",MO,PETTIS COUNTY,38.733221,-93.208027999999999,point,steel,,Steel Facility,reported_facility,,1,,,25760.684000000001,22802.596000000001,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1013263,steel_facility,TG Missouri Corporation,MO,PERRY COUNTY,37.747230999999999,-89.868331999999995,point,steel,,Steel Facility,reported_facility,,1,,,51639.577599999997,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1013819,steel_facility,Mississippi Silicon,MS,TISHOMINGO COUNTY,34.805939000000002,-88.323053000000002,point,steel,,Steel Facility,reported_facility,,1,,,130483.79399999999,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1006144,steel_facility,NUCOR STEEL JACKSON INC,MS,RANKIN COUNTY,32.312167000000002,-90.137277999999995,point,steel,,Steel Facility,reported_facility,,1,,,81932.320000000007,52650.879999999997,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1004616,steel_facility,"Steel Dynamics Columbus, LLC",MS,LOWNDES COUNTY,33.443610999999997,-88.575556000000006,point,steel,,Steel Facility,reported_facility,,1,,,498161.67599999998,279577.40000000002,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1007601,steel_facility,REC SILICON,MT,SILVER BOW COUNTY,45.975110999999998,-112.69,point,steel,,Steel Facility,reported_facility,,1,,,35244.868000000002,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1006778,steel_facility,"ATI Specialty Materials, Monroe Plant",NC,UNION COUNTY,34.985480000000003,-80.517139,point,steel,,Steel Facility,reported_facility,,1,,,60857.514000000003,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1004911,steel_facility,CHARLOTTE PIPE & FOUNDRY CO,NC,MECKLENBURG COUNTY,35.224322999999998,-80.861806000000001,point,steel,,Steel Facility,reported_facility,,1,,,32673.27,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1003507,steel_facility,"Gerdau Ameristeel US, Inc - Charlotte Mill",NC,MECKLENBURG COUNTY,35.339080000000003,-80.831140000000005,point,steel,,Steel Facility,reported_facility,,1,,,50136.46,26292.5,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1013276,steel_facility,Granges Americas Inc.- SRM,NC,ROWAN COUNTY,35.682316999999998,-80.507236000000006,point,steel,,Steel Facility,reported_facility,,1,,,16960.236000000001,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1002958,steel_facility,NUCOR STEEL HERTFORD COUNTY,NC,HERTFORD COUNTY,36.355215999999999,-76.811149999999998,point,steel,,Steel Facility,reported_facility,,1,,,216464.492,121289.2,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1007695,steel_facility,NUCOR STEEL NEBRASKA,NE,STANTON COUNTY,42.078346000000003,-97.360152999999997,point,steel,,Steel Facility,reported_facility,,1,,,190236.48,117550.704,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1006708,steel_facility,CMC Steel New Jersey,NJ,MIDDLESEX COUNTY,40.480105999999999,-74.320981000000003,point,steel,,Steel Facility,reported_facility,,1,,,75626.995999999999,34918,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1001878,steel_facility,McWane Ductile-New Jersey,NJ,WARREN COUNTY,40.685603,-75.187949000000003,point,steel,,Steel Facility,reported_facility,,1,,,50025.646000000001,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1012517,steel_facility,Alcoa USA Corp.,NY,ST. LAWRENCE COUNTY,44.965834999999998,-74.893500000000003,point,steel,,Steel Facility,reported_facility,,1,,,285851.79599999997,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1013293,steel_facility,Aurubis Buffalo Inc.,NY,ERIE COUNTY,42.947650000000003,-78.892840000000007,point,steel,,Steel Facility,reported_facility,,1,,,25392.903999999999,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1003590,steel_facility,"Ecobat Resources New York, LLC",NY,ORANGE COUNTY,41.460844000000002,-74.359694000000005,point,steel,,Steel Facility,reported_facility,,1,,,85643.86,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1007806,steel_facility,KEYMARK CORP PLANT,NY,MONTGOMERY COUNTY,42.956699999999998,-74.389499999999998,point,steel,,Steel Facility,reported_facility,,1,,,21923.367999999999,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1002583,steel_facility,NOVELIS CORPORATION,NY,OSWEGO COUNTY,43.490656000000001,-76.455056999999996,point,steel,,Steel Facility,reported_facility,,1,,,191768.19200000001,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1006341,steel_facility,NUCOR STEEL AUBURN INC,NY,CAYUGA COUNTY,42.950710000000001,-76.570869999999999,point,steel,,Steel Facility,reported_facility,,1,,,80823.547999999995,47230.824000000001,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1000077,steel_facility,"REPUBLIC STEEL, LACKAWANNA",NY,ERIE COUNTY,42.801659999999998,-78.841660000000005,point,steel,,Steel Facility,reported_facility,,1,,,25828.351999999999,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1011259,steel_facility,"Revere Copper Products, Inc.",NY,ONEIDA COUNTY,43.208136000000003,-75.437167000000002,point,steel,,Steel Facility,reported_facility,,1,,,25175.802,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1005385,steel_facility,ARCELORMITTAL TUBULAR PRODUCTS USA LLC,OH,RICHLAND COUNTY,40.881349999999998,-82.667580000000001,point,steel,,Steel Facility,reported_facility,,1,,,61586.567999999999,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1003474,steel_facility,CHARTER STEEL CLEVELAND *,OH,CUYAHOGA COUNTY,41.442661000000001,-81.664209999999997,point,steel,,Steel Facility,reported_facility,,1,,,130935.03200000001,73139,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1007177,steel_facility,Cleveland-Cliffs Cleveland Works LLC,OH,Cuyahoga,41.4739,-81.672799999999995,point,steel,,Steel Facility,reported_facility,,1,,,4269451.93,1040166.374,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1003417,steel_facility,Cleveland-Cliffs Steel Corporation,OH,COSHOCTON COUNTY,40.206690000000002,-81.885490000000004,point,steel,,Steel Facility,reported_facility,,1,,,37239.360000000001,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1006530,steel_facility,Cleveland-Cliffs Steel Corporation - Mansfield Works,OH,RICHLAND COUNTY,40.785130000000002,-82.523840000000007,point,steel,,Steel Facility,reported_facility,,1,,,126555.8,60323.5,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1000274,steel_facility,Cleveland-Cliffs Steel Corporation - Middletown Works,OH,Butler,39.4968,-84.390100000000004,point,steel,,Steel Facility,reported_facility,,1,,,3512088.156,1391928.382,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1003418,steel_facility,Cleveland-Cliffs Steel Corporation - Zanesville Works,OH,MUSKINGUM COUNTY,39.961359999999999,-82.000339999999994,point,steel,,Steel Facility,reported_facility,,1,,,18757.027999999998,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1003380,steel_facility,Cleveland-Cliffs Warren,OH,TRUMBULL COUNTY,41.211241999999999,-80.816820000000007,point,steel,,Steel Facility,reported_facility,,1,,,162965.476,9646.7999999999993,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1001755,steel_facility,Defiance Casting Operations (0320010001),OH,DEFIANCE COUNTY,41.282470000000004,-84.312700000000007,point,steel,,Steel Facility,reported_facility,,1,,,29214.14,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1004376,steel_facility,ERAMET MARIETTA INC. (0684020006),OH,WASHINGTON COUNTY,39.440458,-81.449871999999999,point,steel,,Steel Facility,reported_facility,,1,,,138045.842,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1006473,steel_facility,Ferroglobe USA Metallurgical Inc. FKA-GLOBE METALLURGICAL INC. (0684000105),OH,WASHINGTON COUNTY,39.583860000000001,-81.680419999999998,point,steel,,Steel Facility,reported_facility,,1,,,293877.09000000003,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1002777,steel_facility,"HAVERHILL COKE COMPANY, LLC",OH,SCIOTO COUNTY,38.597299999999997,-82.827100000000002,point,steel,,Steel Facility,reported_facility,,1,,,921343.31400000001,885924.2,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1002324,steel_facility,IMCO RECYCLING OF OHIO LLC,OH,TUSCARAWAS COUNTY,40.368839999999999,-81.34657,point,steel,,Steel Facility,reported_facility,,1,,,70388.335999999996,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1014155,steel_facility,IronUnits LLC,OH,LUCAS COUNTY,41.675322999999999,-83.477907999999999,point,steel,,Steel Facility,reported_facility,,1,,,802937.54,685681.78,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1013051,steel_facility,"JSW Steel USA Ohio, Inc.",OH,JEFFERSON COUNTY,40.314523999999999,-80.614762999999996,point,steel,,Steel Facility,reported_facility,,1,,,116721.38400000001,99257.8,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1008994,steel_facility,Jewel Acquisition - Louisville Facility,OH,STARK COUNTY,40.835949999999997,-81.274100000000004,point,steel,,Steel Facility,reported_facility,,1,,,4755.5320000000002,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1007957,steel_facility,KAISER ALUMINUM (0145010093),OH,LICKING COUNTY,40.012639999999998,-82.462810000000005,point,steel,,Steel Facility,reported_facility,,1,,,26176.151999999998,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1013125,steel_facility,"MATALCO USA, LLC",OH,TRUMBULL COUNTY,41.185878000000002,-80.857487000000006,point,steel,,Steel Facility,reported_facility,,1,,,39828.699999999997,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1010145,steel_facility,MagRetech LLC,OH,,41.282980000000002,-82.887730000000005,point,steel,,Steel Facility,reported_facility,,1,,,206100.19399999999,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1014886,steel_facility,Matalco USA LLC,OH,STARK COUNTY,40.825530000000001,-81.311149999999998,point,steel,,Steel Facility,reported_facility,,1,,,25161.256000000001,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1011243,steel_facility,"Materion Brush, Inc.",OH,OTTAWA COUNTY,41.488390000000003,-83.216239999999999,point,steel,,Steel Facility,reported_facility,,1,,,25060.455999999998,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1001664,steel_facility,McWane Ductile - Ohio,OH,COSHOCTON COUNTY,40.245339999999999,-81.862840000000006,point,steel,,Steel Facility,reported_facility,,1,,,77169.490000000005,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1005163,steel_facility,NORTH STAR BLUESCOPE STEEL LLC *,OH,FULTON COUNTY,41.568399999999997,-84.037589999999994,point,steel,,Steel Facility,reported_facility,,1,,,442490.50799999997,311907.3,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1007577,steel_facility,"NUCOR STEEL MARION, INC. (0351010017)",OH,MARION COUNTY,40.570700000000002,-83.138800000000003,point,steel,,Steel Facility,reported_facility,,1,,,67861.856,29495.7,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1012564,steel_facility,"OSCO Industries, Inc. Jackson Division",OH,JACKSON COUNTY,39.057751000000003,-82.635407999999998,point,steel,,Steel Facility,reported_facility,,1,,,23399.444,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1013022,steel_facility,RMI Titanium Company LLC,OH,TRUMBULL COUNTY,41.186520000000002,-80.782979999999995,point,steel,,Steel Facility,reported_facility,,1,,,30948.142,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1003799,steel_facility,Republic Steel - Canton Plant,OH,STARK COUNTY,40.803234000000003,-81.332864000000001,point,steel,,Steel Facility,reported_facility,,1,,,71750.088000000003,28753.200000000001,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1006159,steel_facility,SunCoke Energy Middletown Operations,OH,BUTLER COUNTY,39.472149999999999,-84.396929999999998,point,steel,,Steel Facility,reported_facility,,1,,,429703.93199999997,413172.6,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1011726,steel_facility,Superior Forge & Steel Corporation,OH,ALLEN COUNTY,40.710439999999998,-84.108310000000003,point,steel,,Steel Facility,reported_facility,,1,,,18662.531999999999,531.20000000000005,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1003860,steel_facility,TIMKENSTEEL CORP (1576000613),OH,STARK COUNTY,40.780504999999998,-81.397259000000005,point,steel,,Steel Facility,reported_facility,,1,,,320347.33399999997,114059.2,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1004944,steel_facility,TITANIUM METALS CORP TORONTO PLANT,OH,JEFFERSON COUNTY,40.44979,-80.609229999999997,point,steel,,Steel Facility,reported_facility,,1,,,36543.112000000001,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1013267,steel_facility,Terves Inc,OH,CUYAHOGA COUNTY,41.581415,-81.517464000000004,point,steel,,Steel Facility,reported_facility,,1,,,50270.41,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1001619,steel_facility,US Steel - Lorain Tubular Operations,OH,LORAIN COUNTY,41.445740000000001,-82.120050000000006,point,steel,,Steel Facility,reported_facility,,1,,,827.99599999999998,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1002768,steel_facility,Vallourec Star,OH,MAHONING COUNTY,41.128041000000003,-80.671531999999999,point,steel,,Steel Facility,reported_facility,,1,,,152234.04399999999,44569.599999999999,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1011697,steel_facility,Worthington Industries,OH,FULTON COUNTY,41.5672,-84.056910000000002,point,steel,,Steel Facility,reported_facility,,1,,,24363.155999999999,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1013215,steel_facility,"CMC Steel Oklahoma, LLC",OK,BRYAN COUNTY,33.997672000000001,-96.404008000000005,point,steel,,Steel Facility,reported_facility,,1,,,55566.091999999997,53547.6,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1004453,steel_facility,Mid American Steel & Wire,OK,MARSHALL COUNTY,34.070909999999998,-96.755030000000005,point,steel,,Steel Facility,reported_facility,,1,,,33828.451999999997,21335.7,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1014133,steel_facility,"Webco Industries, Star Center Tube",OK,TULSA COUNTY,36.131289000000002,-96.147300999999999,point,steel,,Steel Facility,reported_facility,,1,,,31335.531999999999,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1005755,steel_facility,CASCADE STEEL ROLLING MILLS INC,OR,YAMHILL COUNTY,45.228630000000003,-123.15904999999999,point,steel,,Steel Facility,reported_facility,,1,,,75234.720000000001,27522.9,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
