target,target_label,host,host_status,scan_status,port,protocol,service_name,product,version,extrainfo,cpe,error
185.78.76.0,chunk-3-range-11753-185.78.76.0-185.78.77.255,185.78.76.0,up,open-service,443,tcp,http,AkamaiGHost,,Akamai's HTTP Acceleration/Mirror service,,
188.215.5.0,chunk-3-range-11886-188.215.5.0-188.215.5.255,188.215.5.0,up,open-service,5030,tcp,socks5,Golang net/http server,,Username/password authentication required,cpe:/a:golang:go,
184.31.3.0,chunk-3-range-10766-184.31.3.0-184.31.3.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '184.31.3.0']' timed out after 120 seconds"
192.102.96.0,chunk-3-range-12183-192.102.96.0-192.102.145.255,192.102.96.0,up,open-service,22,tcp,ssh,,,,,
184.75.144.0,chunk-3-range-10802-184.75.144.0-184.75.207.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '184.75.144.0']' timed out after 120 seconds"
185.11.124.0,chunk-3-range-10888-185.11.124.0-185.11.124.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '185.11.124.0']' timed out after 120 seconds"
188.214.208.0,chunk-3-range-11879-188.214.208.0-188.214.209.255,188.214.208.0,up,open-service,646,tcp,tcpwrapped,,,,,
185.145.72.0,chunk-3-range-11028-185.145.72.0-185.145.75.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '185.145.72.0']' timed out after 120 seconds"
185.149.12.0,chunk-3-range-11046-185.149.12.0-185.149.15.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '185.149.12.0']' timed out after 120 seconds"
188.215.120.0,chunk-3-range-11885-188.215.120.0-188.215.127.255,188.215.120.0,up,open-service,667,tcp,http,Golang net/http server,,Go-IPFS json-rpc or InfluxDB API,cpe:/a:protocol_labs:go-ipfs,
188.215.120.0,chunk-3-range-11885-188.215.120.0-188.215.127.255,188.215.120.0,up,open-service,2000,tcp,cisco-sccp,,,,,
188.215.120.0,chunk-3-range-11885-188.215.120.0-188.215.127.255,188.215.120.0,up,open-service,5555,tcp,freeciv,,,,,
188.215.120.0,chunk-3-range-11885-188.215.120.0-188.215.127.255,188.215.120.0,up,open-service,6000,tcp,X11,,,,,
188.215.120.0,chunk-3-range-11885-188.215.120.0-188.215.127.255,188.215.120.0,up,open-service,6001,tcp,http-proxy,,,proxy authentication required,,
188.215.120.0,chunk-3-range-11885-188.215.120.0-188.215.127.255,188.215.120.0,up,open-service,6002,tcp,http-proxy,,,proxy authentication required,,
188.215.120.0,chunk-3-range-11885-188.215.120.0-188.215.127.255,188.215.120.0,up,open-service,6666,tcp,http-proxy,,,proxy authentication required,,
188.215.120.0,chunk-3-range-11885-188.215.120.0-188.215.127.255,188.215.120.0,up,open-service,6667,tcp,http-proxy,,,proxy authentication required,,
188.215.120.0,chunk-3-range-11885-188.215.120.0-188.215.127.255,188.215.120.0,up,open-service,7777,tcp,http-proxy,,,proxy authentication required,,
188.215.120.0,chunk-3-range-11885-188.215.120.0-188.215.127.255,188.215.120.0,up,open-service,7778,tcp,http-proxy,,,proxy authentication required,,
188.215.120.0,chunk-3-range-11885-188.215.120.0-188.215.127.255,188.215.120.0,up,open-service,8888,tcp,http-proxy,,,proxy authentication required,,
188.215.120.0,chunk-3-range-11885-188.215.120.0-188.215.127.255,188.215.120.0,up,open-service,9100,tcp,jetdirect,,,,,
188.42.0.0,chunk-3-range-11925-188.42.0.0-188.42.31.255,188.42.0.0,up,open-service,5000,tcp,upnp,,,,,
188.42.0.0,chunk-3-range-11925-188.42.0.0-188.42.31.255,188.42.0.0,up,open-service,20000,tcp,http-proxy,Squid http proxy,,,cpe:/a:squid-cache:squid,
185.154.216.0,chunk-3-range-11067-185.154.216.0-185.154.217.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '185.154.216.0']' timed out after 120 seconds"
185.163.111.0,chunk-3-range-11101-185.163.111.0-185.163.111.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '185.163.111.0']' timed out after 120 seconds"
185.175.160.0,chunk-3-range-11171-185.175.160.0-185.175.167.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '185.175.160.0']' timed out after 120 seconds"
185.175.234.0,chunk-3-range-11172-185.175.234.0-185.175.235.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '185.175.234.0']' timed out after 120 seconds"
185.179.152.0,chunk-3-range-11187-185.179.152.0-185.179.153.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '185.179.152.0']' timed out after 120 seconds"
192.133.11.0,chunk-3-range-12400-192.133.11.0-192.133.13.255,192.133.11.0,up,open-service,80,tcp,http,Cloudflare http proxy,,,,
192.133.11.0,chunk-3-range-12400-192.133.11.0-192.133.13.255,192.133.11.0,up,open-service,443,tcp,https,,,,,
192.133.11.0,chunk-3-range-12400-192.133.11.0-192.133.13.255,192.133.11.0,up,open-service,8080,tcp,http,Cloudflare http proxy,,,,
192.133.11.0,chunk-3-range-12400-192.133.11.0-192.133.13.255,192.133.11.0,up,open-service,8443,tcp,https-alt,,,,,
185.178.72.0,chunk-3-range-11186-185.178.72.0-185.178.74.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '185.178.72.0']' timed out after 120 seconds"
185.181.114.0,chunk-3-range-11198-185.181.114.0-185.181.114.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '185.181.114.0']' timed out after 120 seconds"
185.178.32.0,chunk-3-range-11185-185.178.32.0-185.178.33.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '185.178.32.0']' timed out after 120 seconds"
185.181.121.0,chunk-3-range-11199-185.181.121.0-185.181.121.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '185.181.121.0']' timed out after 120 seconds"
185.182.240.0,chunk-3-range-11203-185.182.240.0-185.182.243.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '185.182.240.0']' timed out after 120 seconds"
192.100.100.0,chunk-3-range-12130-192.100.100.0-192.100.100.255,192.100.100.0,up,open-service,443,tcp,https,,,,,
185.201.41.0,chunk-3-range-11297-185.201.41.0-185.201.41.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '185.201.41.0']' timed out after 120 seconds"
185.210.204.0,chunk-3-range-11345-185.210.204.0-185.210.205.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '185.210.204.0']' timed out after 120 seconds"
185.210.81.0,chunk-3-range-11348-185.210.81.0-185.210.81.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '185.210.81.0']' timed out after 120 seconds"
185.213.243.0,chunk-3-range-11367-185.213.243.0-185.213.243.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '185.213.243.0']' timed out after 120 seconds"
188.42.152.0,chunk-3-range-11927-188.42.152.0-188.42.159.255,188.42.152.0,up,open-service,5000,tcp,upnp,,,,,
188.42.152.0,chunk-3-range-11927-188.42.152.0-188.42.159.255,188.42.152.0,up,open-service,20000,tcp,http-proxy,Squid http proxy,,,cpe:/a:squid-cache:squid,
185.227.40.0,chunk-3-range-11459-185.227.40.0-185.227.43.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '185.227.40.0']' timed out after 120 seconds"
185.242.242.0,chunk-3-range-11543-185.242.242.0-185.242.242.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '185.242.242.0']' timed out after 120 seconds"
185.243.196.0,chunk-3-range-11548-185.243.196.0-185.243.197.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '185.243.196.0']' timed out after 120 seconds"
185.243.199.0,chunk-3-range-11549-185.243.199.0-185.243.199.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '185.243.199.0']' timed out after 120 seconds"
185.248.235.0,chunk-3-range-11578-185.248.235.0-185.248.235.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '185.248.235.0']' timed out after 120 seconds"
185.249.128.0,chunk-3-range-11584-185.249.128.0-185.249.128.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '185.249.128.0']' timed out after 120 seconds"
185.251.156.0,chunk-3-range-11599-185.251.156.0-185.251.157.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '185.251.156.0']' timed out after 120 seconds"
185.254.187.0,chunk-3-range-11619-185.254.187.0-185.254.187.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '185.254.187.0']' timed out after 120 seconds"
185.255.224.0,chunk-3-range-11631-185.255.224.0-185.255.224.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '185.255.224.0']' timed out after 120 seconds"
192.186.130.0,chunk-3-range-12907-192.186.130.0-192.186.130.255,192.186.130.0,up,open-service,80,tcp,http-proxy,Squid http proxy,3.5.20,,cpe:/a:squid-cache:squid:3.5.20,
192.186.130.0,chunk-3-range-12907-192.186.130.0-192.186.130.255,192.186.130.0,up,open-service,3128,tcp,http-proxy,Squid http proxy,3.5.20,,cpe:/a:squid-cache:squid:3.5.20,
192.186.130.0,chunk-3-range-12907-192.186.130.0-192.186.130.255,192.186.130.0,up,open-service,8000,tcp,http-proxy,Squid http proxy,3.5.20,,cpe:/a:squid-cache:squid:3.5.20,
192.186.130.0,chunk-3-range-12907-192.186.130.0-192.186.130.255,192.186.130.0,up,open-service,8080,tcp,http-proxy,Squid http proxy,3.5.20,,cpe:/a:squid-cache:squid:3.5.20,
192.186.130.0,chunk-3-range-12907-192.186.130.0-192.186.130.255,192.186.130.0,up,open-service,8800,tcp,http-proxy,Squid http proxy,3.5.20,,cpe:/a:squid-cache:squid:3.5.20,
185.27.92.0,chunk-3-range-11640-185.27.92.0-185.27.95.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '185.27.92.0']' timed out after 120 seconds"
185.54.24.0,chunk-3-range-11698-185.54.24.0-185.54.27.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '185.54.24.0']' timed out after 120 seconds"
185.92.175.0,chunk-3-range-11792-185.92.175.0-185.92.175.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '185.92.175.0']' timed out after 120 seconds"
188.119.184.0,chunk-3-range-11848-188.119.184.0-188.119.187.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '188.119.184.0']' timed out after 120 seconds"
188.119.168.0,chunk-3-range-11846-188.119.168.0-188.119.175.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '188.119.168.0']' timed out after 120 seconds"
188.212.110.0,chunk-3-range-11867-188.212.110.0-188.212.110.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '188.212.110.0']' timed out after 120 seconds"
188.74.144.0,chunk-3-range-11932-188.74.144.0-188.74.151.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '188.74.144.0']' timed out after 120 seconds"
188.74.160.0,chunk-3-range-11933-188.74.160.0-188.74.167.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '188.74.160.0']' timed out after 120 seconds"
188.74.184.0,chunk-3-range-11934-188.74.184.0-188.74.187.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '188.74.184.0']' timed out after 120 seconds"
188.74.200.0,chunk-3-range-11936-188.74.200.0-188.74.207.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '188.74.200.0']' timed out after 120 seconds"
192.138.87.0,chunk-3-range-12491-192.138.87.0-192.138.99.255,192.138.87.0,up,open-service,443,tcp,https,,,,,
192.198.113.0,chunk-3-range-13047-192.198.113.0-192.198.119.255,192.198.113.0,up,open-service,80,tcp,http-proxy,Squid http proxy,3.5.20,,cpe:/a:squid-cache:squid:3.5.20,
192.198.113.0,chunk-3-range-13047-192.198.113.0-192.198.119.255,192.198.113.0,up,open-service,3128,tcp,http-proxy,Squid http proxy,3.5.20,,cpe:/a:squid-cache:squid:3.5.20,
192.198.113.0,chunk-3-range-13047-192.198.113.0-192.198.119.255,192.198.113.0,up,open-service,8000,tcp,http-proxy,Squid http proxy,3.5.20,,cpe:/a:squid-cache:squid:3.5.20,
192.198.113.0,chunk-3-range-13047-192.198.113.0-192.198.119.255,192.198.113.0,up,open-service,8080,tcp,http-proxy,Squid http proxy,3.5.20,,cpe:/a:squid-cache:squid:3.5.20,
192.198.113.0,chunk-3-range-13047-192.198.113.0-192.198.119.255,192.198.113.0,up,open-service,8800,tcp,http-proxy,Squid http proxy,3.5.20,,cpe:/a:squid-cache:squid:3.5.20,
190.112.23.0,chunk-3-range-12000-190.112.23.0-190.112.24.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '190.112.23.0']' timed out after 120 seconds"
192.241.110.0,chunk-3-range-13258-192.241.110.0-192.241.116.255,192.241.110.0,up,open-service,80,tcp,http-proxy,Squid http proxy,3.5.20,,cpe:/a:squid-cache:squid:3.5.20,
192.241.110.0,chunk-3-range-13258-192.241.110.0-192.241.116.255,192.241.110.0,up,open-service,3128,tcp,http-proxy,Squid http proxy,3.5.20,,cpe:/a:squid-cache:squid:3.5.20,
192.241.110.0,chunk-3-range-13258-192.241.110.0-192.241.116.255,192.241.110.0,up,open-service,8000,tcp,http-proxy,Squid http proxy,3.5.20,,cpe:/a:squid-cache:squid:3.5.20,
192.241.110.0,chunk-3-range-13258-192.241.110.0-192.241.116.255,192.241.110.0,up,open-service,8080,tcp,http-proxy,Squid http proxy,3.5.20,,cpe:/a:squid-cache:squid:3.5.20,
192.241.110.0,chunk-3-range-13258-192.241.110.0-192.241.116.255,192.241.110.0,up,open-service,8800,tcp,http-proxy,Squid http proxy,3.5.20,,cpe:/a:squid-cache:squid:3.5.20,
191.101.162.0,chunk-3-range-12037-191.101.162.0-191.101.166.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '191.101.162.0']' timed out after 120 seconds"
191.101.222.0,chunk-3-range-12047-191.101.222.0-191.101.222.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '191.101.222.0']' timed out after 120 seconds"
191.96.124.0,chunk-3-range-12084-191.96.124.0-191.96.127.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '191.96.124.0']' timed out after 120 seconds"
191.96.193.0,chunk-3-range-12099-191.96.193.0-191.96.196.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '191.96.193.0']' timed out after 120 seconds"
191.96.203.0,chunk-3-range-12101-191.96.203.0-191.96.207.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '191.96.203.0']' timed out after 120 seconds"
192.16.167.0,chunk-3-range-12778-192.16.167.0-192.16.177.255,192.16.167.0,up,open-service,443,tcp,https,,,,,
192.33.17.0,chunk-3-range-13408-192.33.17.0-192.33.27.255,192.33.17.0,up,open-service,443,tcp,http,nginx,,,cpe:/a:igor_sysoev:nginx,
192.29.96.0,chunk-3-range-13360-192.29.96.0-192.29.111.255,192.29.96.0,up,open-service,443,tcp,https,,,,,
192.35.159.0,chunk-3-range-13437-192.35.159.0-192.35.171.255,192.35.159.0,up,open-service,80,tcp,tcpwrapped,,,,,
192.35.159.0,chunk-3-range-13437-192.35.159.0-192.35.171.255,192.35.159.0,up,open-service,888,tcp,tcpwrapped,,,,,
192.35.159.0,chunk-3-range-13437-192.35.159.0-192.35.171.255,192.35.159.0,up,open-service,3000,tcp,tcpwrapped,,,,,
192.35.159.0,chunk-3-range-13437-192.35.159.0-192.35.171.255,192.35.159.0,up,open-service,3001,tcp,tcpwrapped,,,,,
192.35.159.0,chunk-3-range-13437-192.35.159.0-192.35.171.255,192.35.159.0,up,open-service,4000,tcp,remoteanything,,,,,
192.35.159.0,chunk-3-range-13437-192.35.159.0-192.35.171.255,192.35.159.0,up,open-service,8000,tcp,tcpwrapped,,,,,
192.35.159.0,chunk-3-range-13437-192.35.159.0-192.35.171.255,192.35.159.0,up,open-service,8080,tcp,tcpwrapped,,,,,
192.35.159.0,chunk-3-range-13437-192.35.159.0-192.35.171.255,192.35.159.0,up,open-service,8888,tcp,tcpwrapped,,,,,
192.47.254.0,chunk-3-range-13518-192.47.254.0-192.47.254.255,192.47.254.0,up,open-service,80,tcp,tcpwrapped,,,,,
192.47.254.0,chunk-3-range-13518-192.47.254.0-192.47.254.255,192.47.254.0,up,open-service,888,tcp,tcpwrapped,,,,,
192.47.254.0,chunk-3-range-13518-192.47.254.0-192.47.254.255,192.47.254.0,up,open-service,3000,tcp,tcpwrapped,,,,,
192.47.254.0,chunk-3-range-13518-192.47.254.0-192.47.254.255,192.47.254.0,up,open-service,3001,tcp,tcpwrapped,,,,,
192.47.254.0,chunk-3-range-13518-192.47.254.0-192.47.254.255,192.47.254.0,up,open-service,4000,tcp,remoteanything,,,,,
192.47.254.0,chunk-3-range-13518-192.47.254.0-192.47.254.255,192.47.254.0,up,open-service,8000,tcp,tcpwrapped,,,,,
192.47.254.0,chunk-3-range-13518-192.47.254.0-192.47.254.255,192.47.254.0,up,open-service,8080,tcp,tcpwrapped,,,,,
192.47.254.0,chunk-3-range-13518-192.47.254.0-192.47.254.255,192.47.254.0,up,open-service,8888,tcp,tcpwrapped,,,,,
192.150.186.0,chunk-3-range-12623-192.150.186.0-192.150.187.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '192.150.186.0']' timed out after 120 seconds"
193.148.56.0,chunk-3-range-14073-193.148.56.0-193.148.61.255,193.148.56.0,up,open-service,22,tcp,ssh,OpenSSH,8.9p1 Ubuntu 3ubuntu0.15,Ubuntu Linux; protocol 2.0,cpe:/a:openbsd:openssh:8.9p1; cpe:/o:linux:linux_kernel:8.9p1,
193.187.168.0,chunk-3-range-14147-193.187.168.0-193.187.171.255,193.187.168.0,up,open-service,80,tcp,http,Apache httpd,2.4.58,(Ubuntu),cpe:/a:apache:http_server:2.4.58,
193.233.116.0,chunk-3-range-14213-193.233.116.0-193.233.131.255,193.233.116.0,up,open-service,21,tcp,ftp,,,,,
193.233.116.0,chunk-3-range-14213-193.233.116.0-193.233.131.255,193.233.116.0,up,open-service,9100,tcp,jetdirect,,,,,
193.233.108.0,chunk-3-range-14212-193.233.108.0-193.233.111.255,193.233.108.0,up,open-service,21,tcp,ftp,,,,,
193.233.108.0,chunk-3-range-14212-193.233.108.0-193.233.111.255,193.233.108.0,up,open-service,9100,tcp,jetdirect,,,,,
192.158.243.0,chunk-3-range-12758-192.158.243.0-192.158.244.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '192.158.243.0']' timed out after 120 seconds"
192.158.247.0,chunk-3-range-12759-192.158.247.0-192.159.15.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '192.158.247.0']' timed out after 120 seconds"
192.177.138.0,chunk-3-range-12889-192.177.138.0-192.177.148.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '192.177.138.0']' timed out after 120 seconds"
192.177.150.0,chunk-3-range-12890-192.177.150.0-192.177.150.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '192.177.150.0']' timed out after 120 seconds"
192.177.70.0,chunk-3-range-12900-192.177.70.0-192.177.74.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '192.177.70.0']' timed out after 120 seconds"
192.177.153.0,chunk-3-range-12891-192.177.153.0-192.177.153.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '192.177.153.0']' timed out after 120 seconds"
193.36.104.0,chunk-3-range-14277-193.36.104.0-193.36.104.255,193.36.104.0,up,open-service,80,tcp,http,Apache httpd,2.4.58,(Unix) OpenSSL/3.2.1,cpe:/a:apache:http_server:2.4.58,
193.36.104.0,chunk-3-range-14277-193.36.104.0-193.36.104.255,193.36.104.0,up,open-service,443,tcp,http,Apache httpd,2.4.58,(Unix) OpenSSL/3.2.1,cpe:/a:apache:http_server:2.4.58,
193.105.95.0,chunk-3-range-14025-193.105.95.0-193.105.95.255,193.105.95.0,up,open-service,80,tcp,http,nginx,1.18.0,Ubuntu,cpe:/a:igor_sysoev:nginx:1.18.0; cpe:/o:linux:linux_kernel:1.18.0,
193.105.95.0,chunk-3-range-14025-193.105.95.0-193.105.95.255,193.105.95.0,up,open-service,443,tcp,http,nginx,1.18.0,Ubuntu,cpe:/a:igor_sysoev:nginx:1.18.0; cpe:/o:linux:linux_kernel:1.18.0,
193.105.95.0,chunk-3-range-14025-193.105.95.0-193.105.95.255,193.105.95.0,up,open-service,683,tcp,ssh,OpenSSH,8.2p1 Ubuntu 4ubuntu0.13,Ubuntu Linux; protocol 2.0,cpe:/a:openbsd:openssh:8.2p1; cpe:/o:linux:linux_kernel:8.2p1,
193.233.202.0,chunk-3-range-14219-193.233.202.0-193.233.211.255,193.233.202.0,up,open-service,22,tcp,ssh,OpenSSH,9.6p1 Ubuntu 3ubuntu13.16,Ubuntu Linux; protocol 2.0,cpe:/a:openbsd:openssh:9.6p1; cpe:/o:linux:linux_kernel:9.6p1,
193.233.202.0,chunk-3-range-14219-193.233.202.0-193.233.211.255,193.233.202.0,up,open-service,443,tcp,http-proxy,Apache Traffic Server,,,cpe:/a:apache:traffic_server,
193.233.202.0,chunk-3-range-14219-193.233.202.0-193.233.211.255,193.233.202.0,up,open-service,8443,tcp,https-alt,,,,,
193.203.173.0,chunk-3-range-14177-193.203.173.0-193.203.191.255,193.203.173.0,up,open-service,21,tcp,ftp,ProFTPD or KnFTPD,,,,
193.203.173.0,chunk-3-range-14177-193.203.173.0-193.203.191.255,193.203.173.0,up,open-service,80,tcp,http,LiteSpeed httpd,,,,
193.203.173.0,chunk-3-range-14177-193.203.173.0-193.203.191.255,193.203.173.0,up,open-service,443,tcp,http,LiteSpeed httpd,,,,
193.203.173.0,chunk-3-range-14177-193.203.173.0-193.203.191.255,193.203.173.0,up,open-service,3306,tcp,mysql,MariaDB,11.8.8,,cpe:/a:mariadb:mariadb:11.8.8,
192.230.81.0,chunk-3-range-13190-192.230.81.0-192.230.81.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '192.230.81.0']' timed out after 120 seconds"
192.230.112.0,chunk-3-range-13183-192.230.112.0-192.230.113.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '192.230.112.0']' timed out after 120 seconds"
192.230.79.0,chunk-3-range-13189-192.230.79.0-192.230.79.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '192.230.79.0']' timed out after 120 seconds"
192.230.93.0,chunk-3-range-13193-192.230.93.0-192.230.95.255,,,error,,,,,,,,"Command '['C:\\Program Files (x86)\\Nmap\\nmap.EXE', '--open', '-sV', '--version-light', '--host-timeout', '120s', '-oX', '-', '192.230.93.0']' timed out after 120 seconds"
